transaction_id,amount,account_age_days,num_prev_transactions,device_trust_score,location_mismatch,high_risk_merchant,multiple_failed_attempts,is_night_transaction,is_fraud
TXN01734,3441.18,884,145,0.37,0,0,0,0,0
TXN01735,4612.98,419,53,0.98,0,0,0,1,0
TXN01736,4711.37,1734,355,0.28,0,0,0,0,0
TXN01737,2688.94,865,276,0.2,0,0,0,0,0
TXN01738,3083.96,789,308,0.78,0,0,0,1,0
TXN01739,2006.55,1872,82,0.73,0,0,0,0,0
TXN01740,1819.74,495,399,0.83,0,0,0,1,0
TXN01741,1811.91,1063,155,0.41,0,0,0,0,0
TXN01742,3055.68,162,3,0.94,0,0,0,0,0
TXN01743,1512.83,121,498,0.21,0,0,0,0,0
TXN01744,51.72,1916,310,0.13,0,0,0,0,0
TXN01745,2456.19,399,270,0.37,0,1,0,0,1
TXN01746,1050.41,1286,63,0.82,0,0,0,0,0
TXN01747,3623.88,1986,448,0.71,0,0,0,0,0
TXN01748,1999.78,728,111,0.49,1,0,1,1,0
TXN01749,4654.48,1848,238,0.33,0,0,0,0,0
TXN01750,1152.89,561,143,0.15,0,0,0,0,0
TXN01751,547.59,604,373,0.4,0,0,0,0,0
TXN01752,3090.02,1153,19,0.51,0,0,0,0,0
TXN01753,2370.53,1857,63,0.72,0,0,0,0,0
TXN01754,957.96,540,288,0.68,0,0,0,1,0
TXN01755,5765.32,356,80,0.95,0,1,1,0,0
TXN01756,1357.49,660,196,0.19,0,0,0,0,0
TXN01757,1743.55,432,381,0.4,0,0,0,0,0
TXN01758,6538.97,1864,68,0.53,0,0,0,0,0
TXN01759,4849.79,1089,185,0.7,0,0,0,1,0
TXN01760,1218.59,1242,166,0.55,0,0,0,1,0
TXN01761,2550.11,563,204,0.92,0,0,1,0,1
TXN01762,1099.75,1451,491,0.65,0,0,0,0,0
TXN01763,6214.27,817,163,0.14,0,0,1,0,1
TXN01764,6211.36,1945,93,0.2,0,0,0,1,0
TXN01765,10640.48,1098,248,0.78,0,0,0,0,0
TXN01766,13376.69,1484,67,0.74,0,0,0,1,0
TXN01767,1979.39,1449,342,0.24,0,0,0,0,0
TXN01768,5532.96,711,20,0.15,0,0,0,0,0
TXN01769,452.06,1216,318,0.62,0,0,0,0,0
TXN01770,3834.68,1213,84,0.67,0,0,0,0,0
TXN01771,4556.91,12,389,0.22,0,0,1,0,1
TXN01772,1429.51,239,23,0.53,0,1,0,0,0
TXN01773,1873.08,1896,110,0.38,0,0,0,0,0
TXN01774,6240.51,1617,436,0.94,1,0,0,1,0
TXN01775,4639.4,453,350,0.3,1,0,0,1,0
TXN01776,9757.08,383,82,0.76,0,0,0,1,0
TXN01777,9015.95,782,357,0.57,0,0,0,0,0
TXN01778,624.69,1826,459,0.11,0,0,1,0,0
TXN01779,2154.3,48,77,0.57,0,1,0,0,0
TXN01780,1290.63,317,433,0.19,0,0,0,1,0
TXN01781,5696.65,209,379,0.69,1,1,0,0,0
TXN01782,4120.96,1571,139,0.61,0,0,1,0,0
TXN01783,1377.94,1143,439,0.11,0,0,0,0,0
TXN01784,1590.03,577,375,0.28,0,0,0,0,0
TXN01785,7712.83,315,270,0.8,1,0,0,0,0
TXN01786,2366.54,754,338,0.35,0,0,0,0,1
TXN01787,361.63,1060,475,0.55,0,0,0,0,0
TXN01788,1262.43,1487,423,0.38,1,0,0,0,0
TXN01789,11104.97,1788,168,0.93,1,1,1,0,1
TXN01790,6669.84,915,196,0.58,1,0,0,0,0
TXN01791,1029.63,755,452,0.73,0,0,0,0,0
TXN01792,3833.36,554,261,0.18,0,0,1,0,0
TXN01793,6388.82,1605,214,0.14,0,1,0,0,0
TXN01794,614.62,403,66,0.33,0,1,0,0,0
TXN01795,6882.32,1131,228,0.38,0,0,0,1,0
TXN01796,4607.55,39,160,0.72,0,0,0,0,0
TXN01797,1776.07,581,426,0.61,1,0,0,0,0
TXN01798,5146.11,180,121,0.44,1,0,0,0,0
TXN01799,4163.96,12,148,0.69,0,0,0,1,0
TXN01800,4375.47,1363,339,0.25,0,0,1,0,1
TXN01801,3730.51,943,192,0.16,0,1,0,0,0
TXN01802,1536.7,1740,230,0.87,1,1,0,0,0
TXN01803,1811.83,548,110,0.61,0,0,0,0,0
TXN01804,2755.56,1150,144,0.68,0,0,0,0,0
TXN01805,3453.53,63,220,0.38,0,0,0,0,0
TXN01806,5363.52,844,391,0.43,1,0,0,1,0
TXN01807,11277.48,1106,63,0.17,0,1,0,0,1
TXN01808,3967.35,1009,125,0.87,0,0,0,1,0
TXN01809,5296.7,1843,217,0.63,1,0,1,0,0
TXN01810,6166.33,1323,283,0.18,0,0,0,0,0
TXN01811,5563.51,34,353,0.82,0,0,1,1,1
TXN01812,1483.09,752,473,0.5,0,0,0,1,0
TXN01813,8200.77,1633,396,0.79,0,0,0,0,0
TXN01814,7359.63,49,235,0.11,0,0,0,0,0
TXN01815,3692.25,658,484,0.13,0,0,0,1,0
TXN01816,1566.73,1661,12,0.25,0,0,0,1,0
TXN01817,3411.48,701,421,0.29,1,0,0,1,0
TXN01818,708.63,1081,152,0.79,0,0,0,1,0
TXN01819,8916.97,1885,238,0.74,0,0,0,0,0
TXN01820,1961.04,109,189,0.65,0,0,0,1,0
TXN01821,2643.56,1541,150,0.9,0,0,0,0,0
TXN01822,8501.23,985,85,0.32,0,0,0,0,1
TXN01823,7837.01,24,20,0.91,0,0,0,1,0
TXN01824,4284.5,221,181,0.92,0,0,0,0,0
TXN01825,9805.61,1984,318,0.49,0,0,1,0,1
TXN01826,1439.53,315,157,0.18,0,0,0,0,0
TXN01827,4286.11,294,458,0.75,0,0,0,1,0
TXN01828,1450.75,1953,451,0.4,0,0,0,0,0
TXN01829,7060.05,1034,480,0.82,0,0,0,0,0
TXN01830,6893.39,1701,366,0.25,1,0,0,0,0
TXN01831,10262.0,1020,75,0.59,1,0,0,0,0
TXN01832,3332.52,1505,328,0.56,0,0,0,1,0
TXN01833,12141.4,1751,415,0.19,0,0,1,0,1
TXN01834,1339.77,1018,202,0.43,0,0,0,0,0
TXN01835,3196.08,638,228,0.18,0,0,0,0,0
TXN01836,1385.93,267,151,0.52,0,0,0,0,0
TXN01837,3865.82,1816,262,0.86,0,0,0,0,0
TXN01838,1501.53,88,71,0.34,0,0,1,0,1
TXN01839,7073.08,455,224,0.79,1,1,0,0,0
TXN01840,4716.89,1650,472,0.27,0,0,0,0,0
TXN01841,1233.84,1557,384,0.71,0,0,0,1,0
TXN01842,5986.57,1172,130,0.92,0,0,0,0,0
TXN01843,9353.91,757,359,0.39,0,1,0,0,1
TXN01844,5046.14,1802,27,0.91,0,0,0,0,0
TXN01845,904.25,1753,298,0.55,0,0,0,0,0
TXN01846,2963.3,431,96,0.39,0,0,0,1,0
TXN01847,5508.98,1776,45,0.91,0,0,0,0,0
TXN01848,2745.18,1967,0,0.13,0,0,0,0,1
TXN01849,1323.51,911,165,0.13,0,0,0,1,0
TXN01850,7624.55,1964,244,0.64,0,0,0,0,0
TXN01851,2651.65,1768,218,0.82,0,0,0,0,0
TXN01852,9357.73,1768,101,0.78,0,0,0,0,1
TXN01853,2164.07,242,290,0.17,0,0,0,0,0
TXN01854,2528.32,702,457,0.96,0,0,0,0,0
TXN01855,2023.18,902,203,0.73,1,0,0,1,0
TXN01856,2923.7,741,201,0.95,0,1,0,0,0
TXN01857,4661.78,66,53,0.4,0,0,0,1,0
TXN01858,1389.65,972,481,0.72,0,0,0,1,0
TXN01859,1154.2,378,279,0.87,0,0,0,0,0
TXN01860,599.07,388,411,0.44,1,0,0,0,0
TXN01861,515.66,1815,277,0.97,0,0,0,1,0
TXN01862,915.52,781,492,0.34,0,0,0,0,0
TXN01863,2151.54,209,15,0.38,0,0,1,0,0
TXN01864,3813.67,1439,12,0.93,0,0,1,1,0
TXN01865,4477.98,16,355,0.97,0,0,0,0,0
TXN01866,3683.32,1321,355,0.36,0,0,0,0,0
TXN01867,8658.33,986,317,0.22,0,0,0,0,0
TXN01868,10515.46,1244,426,0.78,1,0,0,1,1
TXN01869,2661.81,1793,86,0.94,0,0,0,1,0
TXN01870,1411.64,367,77,0.64,0,0,0,0,0
TXN01871,12630.77,780,415,0.67,1,0,0,0,0
TXN01872,7449.08,1253,66,0.79,0,0,0,0,0
TXN01873,7081.7,1655,346,0.24,1,0,0,0,0
TXN01874,2078.96,440,210,0.98,1,0,0,0,0
TXN01875,6089.72,690,213,0.43,0,0,0,0,0
TXN01876,3705.43,1556,184,0.67,0,0,0,0,0
TXN01877,3145.96,1474,448,0.52,0,0,0,1,0
TXN01878,3141.76,1060,452,0.52,1,0,0,0,0
TXN01879,4816.59,847,432,0.73,0,0,0,0,0
TXN01880,8845.98,422,32,1.0,0,0,0,0,0
TXN01881,13310.28,1942,114,0.69,1,0,0,0,0
TXN01882,2394.41,1644,274,0.81,0,1,0,0,0
TXN01883,3863.97,1213,419,0.12,1,0,0,0,0
TXN01884,3084.57,1202,498,0.83,0,0,0,0,0
TXN01885,4590.49,608,197,0.37,1,0,0,0,0
TXN01886,2791.27,1339,379,0.21,0,0,1,0,0
TXN01887,1876.71,20,142,0.2,0,0,0,0,0
TXN01888,2397.15,676,227,0.71,0,0,0,0,0
TXN01889,2105.14,382,119,1.0,0,0,0,0,0
TXN01890,2967.94,609,352,0.7,0,0,0,0,0
TXN01891,985.78,143,23,0.34,0,0,0,0,0
TXN01892,2139.43,62,26,0.28,0,0,0,1,1
TXN01893,4558.18,1266,432,0.57,0,0,0,0,0
TXN01894,4533.93,238,74,0.16,0,0,0,0,0
TXN01895,4028.92,1155,240,0.46,1,1,0,0,0
TXN01896,8338.42,1629,22,0.7,0,0,0,1,0
TXN01897,4688.88,1627,160,0.97,0,0,0,0,0
TXN01898,8157.48,1669,40,0.48,0,0,1,0,1
TXN01899,13316.69,1147,237,0.28,0,0,0,0,0
TXN01900,6196.06,1464,238,0.84,0,0,0,0,0
TXN01901,990.74,927,55,0.77,0,0,1,0,0
TXN01902,4147.68,342,412,0.87,0,0,0,1,0
TXN01903,3710.76,1443,414,0.29,0,0,0,1,0
TXN01904,9347.68,1654,448,0.46,0,0,0,0,0
TXN01905,3053.63,455,97,0.98,0,1,0,0,0
TXN01906,1656.97,1222,145,0.24,0,0,0,1,0
TXN01907,2245.9,282,465,0.7,0,0,0,0,0
TXN01908,1029.38,886,261,0.31,0,0,0,1,0
TXN01909,11940.35,1025,435,0.55,1,0,1,0,1
TXN01910,3382.16,723,39,0.82,1,0,0,0,0
TXN01911,1131.03,1799,192,0.54,0,0,0,0,0
TXN01912,9908.43,1956,238,0.82,1,0,0,1,1
TXN01913,11023.78,1356,41,0.48,0,1,0,1,1
TXN01914,3806.71,1236,221,1.0,0,0,0,1,0
TXN01915,936.1,87,195,0.49,0,0,1,1,1
TXN01916,2292.05,665,287,0.23,1,0,0,0,0
TXN01917,2800.05,862,9,0.46,0,0,0,0,0
TXN01918,3470.09,1723,234,0.77,0,0,1,0,0
TXN01919,1276.33,61,324,0.86,0,0,0,0,0
TXN01920,6549.1,797,264,0.51,0,1,0,1,0
TXN01921,316.74,95,68,0.64,0,1,1,1,1
TXN01922,7287.16,786,444,0.86,0,0,0,1,0
TXN01923,8347.07,1577,138,0.83,0,1,0,0,0
TXN01924,2484.76,1171,354,0.69,0,1,0,0,0
TXN01925,3170.34,1270,218,0.83,1,0,0,0,0
TXN01926,9050.86,1668,195,0.62,1,0,0,0,1
TXN01927,5361.79,961,73,0.1,0,0,0,0,0
TXN01928,2558.27,297,102,0.14,1,0,0,0,0
TXN01929,2812.01,1147,224,0.98,1,0,0,1,0
TXN01930,4836.12,1679,122,0.23,0,0,0,0,0
TXN01931,11242.23,694,101,0.46,1,0,0,1,0
TXN01932,2882.45,1728,263,0.94,0,0,0,0,0
TXN01933,2494.61,1480,432,0.28,0,0,0,1,0
TXN01934,3451.47,399,407,0.86,0,0,0,0,0
TXN01935,3467.28,1743,486,0.84,0,0,0,0,0
TXN01936,4238.72,946,160,0.99,0,0,0,1,0
TXN01937,3178.29,1255,232,0.35,0,0,0,0,0
TXN01938,7583.48,534,490,0.38,0,0,0,0,0
TXN01939,1543.33,402,274,0.91,1,0,0,1,0
TXN01940,4586.64,1616,257,0.31,0,0,0,0,0
TXN01941,4717.75,130,310,0.59,1,0,0,0,0
TXN01942,1672.26,292,138,0.74,0,0,0,0,0
TXN01943,4553.57,276,226,0.34,0,0,0,0,1
TXN01944,4807.21,912,272,0.94,0,0,0,0,0
TXN01945,150.7,1859,425,0.7,0,0,0,0,0
TXN01946,1410.0,1400,316,0.14,0,0,0,1,0
TXN01947,9557.38,926,386,0.22,0,1,0,0,1
TXN01948,2045.53,55,85,0.27,0,0,0,1,1
TXN01949,1128.24,1602,290,0.32,0,0,0,0,0
TXN01950,488.05,739,468,0.76,1,0,0,1,0
TXN01951,1289.03,1050,216,0.18,0,1,0,1,0
TXN01952,3073.34,1465,358,0.42,0,0,0,1,0
TXN01953,1048.47,765,65,0.92,0,0,0,0,0
TXN01954,5411.64,1221,256,0.6,0,0,0,0,0
TXN01955,1644.95,642,134,0.34,0,0,0,0,0
TXN01956,4262.64,1267,403,0.96,0,0,0,0,0
TXN01957,8658.69,1848,426,0.32,0,0,0,0,0
TXN01958,8300.24,724,374,0.91,0,0,0,1,0
TXN01959,4208.97,1214,389,0.75,0,0,0,1,0
TXN01960,1208.18,802,54,0.77,0,0,0,0,0
TXN01961,3241.69,738,355,0.79,0,0,0,0,0
TXN01962,4311.06,758,242,0.56,0,0,0,1,0
TXN01963,14932.44,1592,251,0.83,0,1,0,0,1
TXN01964,482.05,567,20,0.85,0,0,0,0,0
TXN01965,3250.68,1300,306,0.42,0,0,0,1,0
TXN01966,5275.82,1842,429,0.46,0,0,0,0,0
TXN01967,3661.33,1433,162,0.9,0,0,0,1,0
TXN01968,3971.24,340,355,0.57,0,0,0,1,0
TXN01969,1736.3,153,263,0.88,1,0,0,0,0
TXN01970,6470.72,1589,497,0.66,0,0,1,0,1
TXN01971,3468.51,1422,67,0.63,0,0,1,1,0
TXN01972,3960.47,1468,106,0.13,0,0,0,0,0
TXN01973,6947.79,1647,399,0.35,0,0,0,0,0
TXN01974,2622.72,1004,66,0.55,0,0,0,0,0
TXN01975,7997.97,427,198,0.63,0,0,1,0,0
TXN01976,1011.87,1003,191,0.67,1,0,0,1,0
TXN01977,4130.5,1982,1,0.74,0,0,0,0,0
TXN01978,1640.16,1511,256,0.69,0,0,0,0,0
TXN01979,1268.68,204,441,0.86,1,0,0,1,0
TXN01980,11156.59,1136,0,0.37,1,0,0,0,1
TXN01981,1067.88,325,357,0.68,0,0,0,0,0
TXN01982,3520.72,1983,114,0.15,0,1,0,1,1
TXN01983,984.77,1282,390,0.53,0,0,0,0,0
TXN01984,7667.59,950,87,0.34,0,0,0,1,0
TXN01985,2411.37,1552,196,0.44,0,0,0,0,0
TXN01986,6922.8,951,468,0.42,1,0,0,0,0
TXN01987,5149.13,1374,91,0.15,0,0,0,0,0
TXN01988,13520.57,939,273,0.52,0,0,0,1,0
TXN01989,786.8,957,343,1.0,0,0,0,0,0
TXN01990,1398.81,1702,159,0.37,0,1,0,0,0
TXN01991,6668.57,1837,172,0.76,0,0,1,0,0
TXN01992,4278.76,894,32,0.59,0,0,1,0,0
TXN01993,2779.81,435,457,0.39,0,0,0,0,0
TXN01994,11921.26,1450,72,0.18,0,0,0,0,1
TXN01995,3335.1,1304,432,0.29,0,0,0,1,0
TXN01996,1698.0,371,416,0.8,0,1,1,1,1
TXN01997,6980.15,1694,480,0.35,0,0,0,0,0
TXN01998,3421.97,933,454,0.23,0,0,0,0,0
TXN01999,3629.24,249,195,0.4,1,0,0,0,0
TXN02000,5461.4,891,283,0.63,1,0,0,1,0
TXN02001,5612.7,181,86,0.73,0,0,0,0,0
TXN02002,1380.9,703,308,0.45,0,0,0,0,0
TXN02003,2652.16,999,223,0.55,0,0,0,0,0
TXN02004,896.66,1675,43,0.51,0,0,0,1,0
TXN02005,4325.7,78,335,0.11,0,0,0,0,0
TXN02006,11026.53,919,493,0.46,0,0,0,1,0
TXN02007,1436.02,885,438,0.63,0,0,0,0,0
TXN02008,725.96,336,137,0.61,0,0,0,0,0
TXN02009,1951.95,50,269,0.77,0,1,0,0,0
TXN02010,2760.43,85,358,0.7,0,0,0,1,0
TXN02011,5647.67,1719,35,0.35,0,0,0,0,0
TXN02012,2532.15,695,33,0.33,0,0,0,0,0
TXN02013,4383.03,4,87,0.52,0,0,1,0,0
TXN02014,2207.85,993,145,0.76,0,0,0,0,0
TXN02015,2883.81,1974,15,0.18,0,0,0,0,0
TXN02016,1647.21,317,232,0.95,0,0,0,0,0
TXN02017,1204.94,1135,420,0.59,1,0,0,0,0
TXN02018,5790.83,1358,40,0.38,0,0,0,0,1
TXN02019,2339.49,1875,254,0.72,1,0,1,0,0
TXN02020,4618.67,763,280,0.14,0,0,0,0,0
TXN02021,1623.68,1157,125,0.54,1,0,0,0,0
TXN02022,3351.9,612,7,0.54,0,0,0,0,0
TXN02023,327.16,1005,471,0.25,0,1,1,0,1
TXN02024,2487.46,914,467,0.85,0,0,0,1,0
TXN02025,1784.7,1708,367,0.82,0,1,0,0,0
TXN02026,7458.73,799,349,0.24,0,0,0,0,0
TXN02027,1026.16,119,339,0.43,0,0,0,1,0
TXN02028,2979.62,350,401,0.19,0,0,0,0,0
TXN02029,4286.52,917,323,0.86,0,0,0,1,0
TXN02030,6760.5,687,175,0.39,1,0,0,0,0
TXN02031,6131.02,542,227,0.5,1,1,0,0,0
TXN02032,3169.08,1079,453,0.39,0,1,0,0,0
TXN02033,3525.06,361,322,0.38,0,0,0,1,1
TXN02034,7454.19,708,401,0.77,0,0,1,0,0
TXN02035,3121.81,1477,366,0.77,0,0,0,1,0
TXN02036,3816.34,1577,487,0.57,0,0,0,0,0
TXN02037,7621.03,685,17,0.69,1,0,0,1,0
TXN02038,14748.2,330,55,0.56,0,0,0,0,0
TXN02039,4064.78,219,406,0.13,1,0,0,0,0
TXN02040,4908.81,208,34,0.16,0,0,0,1,0
TXN02041,6004.58,1694,389,0.45,0,0,0,1,0
TXN02042,7571.76,845,117,0.77,0,0,0,0,0
TXN02043,6876.63,1764,281,0.92,0,0,0,0,0
TXN02044,2064.3,85,253,0.13,0,0,0,0,0
TXN02045,4267.99,685,212,0.43,1,0,0,0,0
TXN02046,6909.33,245,60,0.3,0,0,0,1,0
TXN02047,8666.58,872,87,0.83,0,0,0,0,0
TXN02048,2983.86,1023,270,0.86,0,0,0,0,0
TXN02049,4192.34,1709,346,0.29,0,0,0,1,0
TXN02050,4552.53,1359,31,0.74,0,0,0,0,0
TXN02051,3436.23,1236,395,0.76,1,0,0,0,0
TXN02052,4112.81,596,132,0.26,0,0,0,0,0
TXN02053,20675.86,685,63,0.49,0,0,0,1,0
TXN02054,2886.44,1207,198,0.66,0,1,0,0,0
TXN02055,3066.24,1979,255,0.12,0,0,0,0,0
TXN02056,640.54,1157,341,0.46,0,0,0,1,0
TXN02057,521.27,1014,154,0.24,0,1,0,0,0
TXN02058,4787.88,1014,462,0.59,0,0,0,0,0
TXN02059,6928.66,1916,230,0.86,1,0,0,0,0
TXN02060,6075.75,1824,300,0.57,0,0,0,1,0
TXN02061,1619.62,1798,34,0.13,1,0,0,1,1
TXN02062,5829.35,350,25,0.13,0,0,0,0,0
TXN02063,3028.01,282,22,0.64,0,0,0,0,0
TXN02064,2465.13,293,140,0.4,0,0,0,0,0
TXN02065,923.62,1293,473,0.62,1,0,0,0,0
TXN02066,1807.6,1885,386,0.25,0,0,0,1,0
TXN02067,4868.55,1221,284,0.8,0,0,0,0,0
TXN02068,4234.8,1561,449,0.87,1,0,1,0,1
TXN02069,3786.36,1677,319,0.9,0,0,0,0,0
TXN02070,279.87,984,155,0.37,0,0,0,0,0
TXN02071,3815.72,1759,470,0.69,0,0,0,0,0
TXN02072,2037.81,20,419,0.35,0,0,0,1,1
TXN02073,4257.34,759,112,0.79,0,0,0,0,0
TXN02074,7727.4,1864,389,0.21,0,0,0,0,0
TXN02075,2304.79,1980,138,0.79,0,0,0,0,0
TXN02076,3607.61,1737,421,0.5,0,0,0,0,0
TXN02077,11874.61,405,373,0.87,0,0,0,1,0
TXN02078,4101.98,1139,417,0.77,0,0,0,0,0
TXN02079,3276.14,1919,208,0.44,0,0,0,0,0
TXN02080,1643.97,701,322,0.91,0,0,0,0,0
TXN02081,5942.91,980,363,0.36,0,0,0,1,0
TXN02082,1395.93,1999,429,0.97,0,0,0,1,0
TXN02083,7958.81,26,481,0.79,0,1,0,0,0
TXN02084,5360.99,566,85,0.99,0,0,1,1,0
TXN02085,2099.81,1706,284,0.15,0,0,0,0,0
TXN02086,1694.46,395,59,0.35,0,0,0,0,0
TXN02087,1731.4,1957,53,0.77,0,0,0,1,0
TXN02088,532.83,1001,92,0.93,0,0,0,0,0
TXN02089,4705.1,1405,324,0.13,0,0,0,1,0
TXN02090,333.18,523,457,0.1,0,0,0,0,0
TXN02091,3116.0,1563,457,0.33,0,0,0,0,0
TXN02092,2960.08,862,372,0.87,0,0,0,0,0
TXN02093,2558.96,1107,264,0.79,0,0,0,1,1
TXN02094,4681.84,802,381,0.41,1,0,0,0,0
TXN02095,2104.31,550,212,0.1,0,0,0,0,0
TXN02096,3823.03,1469,332,0.6,0,0,0,1,0
TXN02097,7957.75,87,9,0.31,0,0,0,0,0
TXN02098,5087.42,1973,357,0.77,0,0,0,0,0
TXN02099,2377.85,833,202,0.5,1,0,0,0,0
TXN02100,3353.72,387,195,0.71,0,0,0,0,0
TXN02101,2561.31,963,57,0.87,0,0,0,1,0
TXN02102,2926.77,668,493,0.58,0,1,1,1,1
TXN02103,3911.49,1422,255,0.4,0,1,0,0,1
TXN02104,879.89,1844,222,0.79,1,0,0,1,1
TXN02105,673.56,286,368,0.34,0,0,0,0,0
TXN02106,1518.71,698,179,0.9,0,0,1,0,0
TXN02107,4843.12,1718,417,0.16,0,0,0,0,0
TXN02108,5326.59,965,361,0.85,0,1,0,1,0
TXN02109,5895.65,369,34,0.18,0,0,1,0,1
TXN02110,1574.87,655,358,0.15,1,0,0,0,0
TXN02111,3591.93,1446,102,0.43,0,0,0,1,0
TXN02112,2439.38,1742,160,0.96,1,0,0,0,0
TXN02113,3023.96,654,199,0.99,1,0,0,1,0
TXN02114,2403.74,697,159,0.28,0,0,0,1,0
TXN02115,4078.12,1467,182,0.23,0,0,0,0,0
TXN02116,1885.21,1777,352,0.42,0,0,0,1,0
TXN02117,7366.28,1544,135,0.4,0,1,0,1,0
TXN02118,7410.93,1024,429,0.78,0,1,0,0,0
TXN02119,4735.6,1608,397,0.5,0,0,0,1,0
TXN02120,6787.97,915,225,0.8,0,0,0,0,0
TXN02121,843.81,288,391,0.77,0,0,0,0,0
TXN02122,7658.91,95,242,0.62,0,0,0,0,0
TXN02123,4413.18,669,105,0.85,0,0,0,1,0
TXN02124,1985.45,41,70,0.28,0,0,0,0,0
TXN02125,1816.02,331,76,0.25,0,0,0,0,0
TXN02126,9451.55,1837,53,0.78,0,0,0,1,0
TXN02127,5961.72,1805,276,0.32,0,0,0,0,0
TXN02128,2960.98,1179,110,0.1,0,0,0,0,0
TXN02129,833.34,504,223,0.92,1,0,0,0,0
TXN02130,7924.52,275,74,0.66,0,0,0,0,0
TXN02131,1213.99,1690,13,0.5,0,1,0,0,0
TXN02132,2475.86,1589,458,0.75,0,0,0,0,0
TXN02133,2957.74,179,257,0.4,0,0,0,0,0
TXN02134,1791.67,1957,481,0.96,0,0,0,0,0
TXN02135,2853.86,1776,188,0.16,0,0,0,0,0
TXN02136,3315.18,137,363,0.68,1,0,0,0,0
TXN02137,2807.05,767,238,0.8,1,0,0,0,1
TXN02138,4228.28,988,400,0.52,0,0,0,1,0
TXN02139,9685.37,1760,333,0.78,0,0,0,0,0
TXN02140,878.11,1204,472,0.93,0,0,1,0,0
TXN02141,3757.49,1206,303,0.77,0,0,0,0,0
TXN02142,1226.93,1283,90,0.38,0,0,0,0,0
TXN02143,789.29,243,391,0.61,0,1,0,1,0
TXN02144,6437.15,1120,183,0.92,1,0,0,0,0
TXN02145,4000.96,197,16,0.5,0,0,1,0,0
TXN02146,735.44,1928,452,0.71,0,0,0,0,0
TXN02147,2851.79,526,11,0.52,1,0,0,0,0
TXN02148,1522.49,632,165,0.21,1,0,0,0,0
TXN02149,2932.01,1411,145,0.15,0,0,0,0,0
TXN02150,5461.4,408,281,0.96,0,0,0,0,0
TXN02151,5075.13,1293,478,0.65,0,0,0,0,0
TXN02152,2417.98,1195,36,0.19,0,0,0,0,0
TXN02153,6646.04,1949,69,0.87,0,0,1,0,0
TXN02154,8380.94,1608,168,0.57,0,0,0,1,0
TXN02155,5525.13,691,334,0.79,0,0,0,0,0
TXN02156,2093.75,170,169,0.21,0,0,0,0,0
TXN02157,3008.67,159,496,0.92,0,1,0,0,0
TXN02158,9482.61,1533,252,0.63,0,0,0,1,0
TXN02159,2569.08,447,345,0.76,1,0,0,1,0
TXN02160,5086.53,1690,498,0.13,0,1,0,0,0
TXN02161,1769.94,1938,459,0.38,0,1,0,0,0
TXN02162,6678.16,1018,296,0.34,0,0,0,1,0
TXN02163,1593.04,1106,430,0.95,0,0,0,0,0
TXN02164,3112.63,1081,141,0.27,1,0,0,1,1
TXN02165,4958.98,1543,384,0.74,0,0,0,0,0
TXN02166,10786.03,112,272,0.14,0,0,0,0,0
TXN02167,3946.47,48,224,0.28,0,0,0,1,0
TXN02168,2700.1,1616,182,0.4,0,0,0,1,0
TXN02169,2538.04,1911,220,0.82,0,1,0,0,0
TXN02170,6478.43,376,52,0.81,0,0,0,1,0
TXN02171,4675.73,828,117,0.96,0,0,0,1,1
TXN02172,5385.23,33,364,0.93,0,0,0,0,0
TXN02173,9039.99,504,158,0.17,0,0,0,0,1
TXN02174,3490.89,627,445,0.85,0,0,0,0,0
TXN02175,4439.83,1920,135,0.51,0,0,0,1,0
TXN02176,2510.04,1027,413,0.88,0,0,1,0,0
TXN02177,1710.02,1510,76,0.18,0,0,1,0,1
TXN02178,2017.33,1540,335,0.84,0,0,0,0,0
TXN02179,187.02,1892,449,0.24,0,0,0,0,0
TXN02180,4923.1,1796,44,0.4,0,1,0,0,0
TXN02181,4565.64,42,17,0.13,0,0,0,0,0
TXN02182,4848.69,9,354,0.21,0,0,0,1,0
TXN02183,1609.93,1000,428,0.5,0,0,1,0,0
TXN02184,2047.64,819,402,0.84,0,0,0,0,0
TXN02185,1990.83,657,204,0.8,0,0,0,0,0
TXN02186,7128.46,1937,498,0.31,0,0,1,0,1
TXN02187,3838.2,1633,323,0.24,0,0,0,0,0
TXN02188,3462.27,1812,82,0.45,0,0,0,0,0
TXN02189,5738.62,1166,49,0.89,0,0,0,0,0
TXN02190,1996.62,790,280,0.18,0,0,0,0,0
TXN02191,4361.54,1460,165,0.59,0,1,0,0,0
TXN02192,11713.93,1051,242,0.18,0,0,0,0,0
TXN02193,7899.63,1067,376,0.52,0,0,0,1,0
TXN02194,4313.68,1155,478,0.21,1,0,0,0,0
TXN02195,3562.23,1240,163,0.17,1,0,0,1,1
TXN02196,4818.74,1630,323,0.27,0,0,0,1,1
TXN02197,8640.67,1544,55,0.33,1,0,0,0,1
TXN02198,8234.32,598,38,0.35,1,0,1,1,1
TXN02199,9617.17,1369,318,0.68,1,0,0,0,0
TXN02200,4000.6,1532,127,0.15,0,0,0,0,0
TXN02201,329.57,1674,390,0.17,0,0,0,1,0
TXN02202,11174.38,1905,121,0.27,0,0,0,0,1
TXN02203,1706.64,1437,246,0.88,0,0,0,0,0
TXN02204,5673.08,936,185,0.67,0,0,0,1,0
TXN02205,339.05,1270,207,0.76,0,0,0,0,0
TXN02206,3407.35,1473,314,0.43,0,0,0,0,0
